Chr,Start,Strand,GeneId,X_ji,C_j,Rho_ji,Predicted_Zeta,Loss,GLM_Combined_Zeta,Loss_InPlace
20,50937145,0,ENSG00000000419,0.0,0.0402317712767306,0.0917417557395273,1.0960817287133224,0.0367050834101196,0.817883449580896,0.03670508341011962
20,50937146,0,ENSG00000000419,0.0,0.0402317712767306,0.0945675860821089,1.0991834501254911,0.0366015074846127,1.24809926963269,0.03660150748461272
20,50937147,0,ENSG00000000419,0.773947660874435,0.0402317712767306,-1.1860275135471638,0.3054321825029927,1.7005674662115582,0.232281280480677,1.7005674662115582
20,50937148,0,ENSG00000000419,0.0,0.0402317712767306,-1.1832257260075796,0.3062891385298837,0.1313522623421571,0.324904763705224,0.13135226234215713
20,50937149,0,ENSG00000000419,0.0,0.0402317712767306,0.1029727610651115,1.108461215361915,0.0362951546875682,0.800266696603998,0.03629515468756824
20,50937150,0,ENSG00000000419,0.0,0.0402317712767306,-1.177659222688178,0.3079988521848172,0.1306231208049736,0.134537969042376,0.13062312080497362
20,50937151,0,ENSG00000000419,0.0,0.0402317712767306,0.1085141503060753,1.11462068065054,0.0360945853375424,2.26030368456184,0.036094585337542485
20,50937152,0,ENSG00000000419,0.0,0.0402317712767306,0.6451987359336921,1.9063658550256883,0.0211039088696794,1.60970406154356,0.021103908869679413
20,50937153,0,ENSG00000000419,0.0,0.0402317712767306,0.6479372595272372,1.9115936378337348,0.0210461943796393,1.00767539592014,0.021046194379639303
20,50937154,0,ENSG00000000419,0.0,0.0402317712767306,-0.03985563161953,0.960928156780605,0.0418676162133899,0.23115736526541,0.041867616213389976
20,50937155,0,ENSG00000000419,0.0,0.0402317712767306,0.1194415564683097,1.1268673840330088,0.0357023123100278,0.83539363818077,0.035702312310027885
20,50937156,0,ENSG00000000419,0.0,0.0402317712767306,0.1221403297801815,1.1299126510494126,0.0356060897622175,1.02686175818271,0.03560608976221757
20,50937157,0,ENSG00000000419,0.0,0.0402317712767306,0.1248255539243275,1.132950797006698,0.0355106076830737,1.04244402035456,0.035510607683073785
20,50937158,0,ENSG00000000419,0.0,0.0402317712767306,-1.1559118974584592,0.3147703676905801,0.1278130834611424,0.183371038704971,0.1278130834611424
20,50937159,0,ENSG00000000419,0.0,0.0402317712767306,0.1301546488589415,1.1390045154535986,0.03532187162639,0.783422693559097,0.03532187162639004
20,50937160,0,ENSG00000000419,0.0,0.0402317712767306,0.1327982689368745,1.1420195942649858,0.0352286173361361,1.05492486036776,0.03522861733613611
20,50937161,0,ENSG00000000419,0.0,0.0402317712767306,-0.0211572882287065,0.979064957065108,0.0410920347893272,0.421979404549018,0.04109203478932725
20,50937162,0,ENSG00000000419,0.0,0.0402317712767306,0.1380429923236029,1.148024905471464,0.0350443366559268,0.576564838296051,0.035044336655926864
20,50937163,0,ENSG00000000419,0.0,0.0402317712767306,-0.0159410645294588,0.9841853217711274,0.0408782476092307,0.379460972941256,0.04087824760923077
20,50937164,0,ENSG00000000419,0.0,0.0402317712767306,0.1432304841554619,1.153995748752096,0.03486301515429,0.847432656311634,0.034863015154290036
20,50937165,0,ENSG00000000419,0.0,0.0402317712767306,0.1458024866391998,1.156967648913099,0.0347734626067772,1.14392588984506,0.03477346260677723
20,50937166,0,ENSG00000000419,0.0,0.0402317712767306,-0.0082252336209623,0.9918085010578632,0.0405640516630169,1.87007145809083,0.04056405166301698
20,50937167,0,ENSG00000000419,0.0,0.0402317712767306,0.6848354401519732,1.9834454132041253,0.0202837804402889,2.45136498269627,0.020283780440288914
20,50937168,0,ENSG00000000419,0.0,0.0402317712767306,0.6873631690209698,1.98846536730373,0.0202325732890601,1.95239159804238,0.020232573289060137
20,50937169,0,ENSG00000000419,0.0,0.0402317712767306,0.6898759671077881,1.9934682622744304,0.0201817967399333,1.14886497036179,0.020181796739933307
20,50937170,0,ENSG00000000419,0.0,0.0402317712767306,-1.1249683393435406,0.3246627462313045,0.1239186563402862,0.212375105483851,0.12391865634028629
20,50937171,0,ENSG00000000419,0.0,0.0402317712767306,0.1609232788978567,1.1745948491454774,0.0342516156153752,0.825115483978718,0.03425161561537528
20,50937172,0,ENSG00000000419,0.0,0.0402317712767306,0.1633907173069211,1.1774966681489305,0.0341672060439682,1.9538922557516,0.03416720604396824
20,50937173,0,ENSG00000000419,0.0,0.0402317712767306,0.6997759967971382,2.013301670932932,0.0199829821122076,2.22019049041447,0.019982982112207677
20,50937174,0,ENSG00000000419,0.0,0.0402317712767306,0.7022128515662323,2.018213777325534,0.0199343457708649,1.25670027587503,0.019934345770864937
20,50937175,0,ENSG00000000419,2.32184298262331,0.0402317712767306,-1.11270777947548,0.3286677951693112,4.999185530229735,0.187135174363209,4.9991855302297346
20,50937176,0,ENSG00000000419,0.773947660874435,0.0402317712767306,-1.1103017830984316,0.3294595207562583,1.749568878062317,0.356132950060801,1.749568878062317
20,50937177,0,ENSG00000000419,0.0,0.0402317712767306,0.018912605383424,1.0190925815200549,0.0394780337000607,0.898714312288535,0.03947803370006072
20,50937178,0,ENSG00000000419,0.0,0.0402317712767306,0.0212874199570572,1.0215156134214929,0.0393843919252268,1.39331467893198,0.03938439192522686
20,50937179,0,ENSG00000000419,0.0,0.0402317712767306,0.71416462787134,2.042479738744204,0.019697513034556,1.22347267738654,0.019697513034556056
20,50937180,0,ENSG00000000419,0.773947660874435,0.0402317712767306,0.1825749416328685,1.2003041003322763,2.6615913175901054,0.393598400042214,2.6615913175901054
20,50937181,0,ENSG00000000419,0.0,0.0402317712767306,0.0283176112917168,1.0287223663793432,0.0391084830966872,0.564315610557584,0.039108483096687206
20,50937182,0,ENSG00000000419,0.0,0.0402317712767306,0.1872146497120324,1.205886100375803,0.0333628285989802,0.904682337843157,0.03336282859898025
20,50937183,0,ENSG00000000419,2.32184298262331,0.0402317712767306,-1.0938980820124151,0.3349084453365699,5.040577744417753,0.265622346337491,5.040577744417753
20,50937184,0,ENSG00000000419,0.0,0.0402317712767306,-1.091617707941862,0.3356730333132949,0.1198540463010054,0.390761453224287,0.11985404630100548
20,50937185,0,ENSG00000000419,0.0,0.0402317712767306,0.7279888788698239,2.07091156284946,0.0194270832219285,1.35652071812702,0.019427083221928567
20,50937186,0,ENSG00000000419,0.0,0.0402317712767306,0.039719351156563,1.040518712837632,0.0386651107571273,0.383899047928722,0.03866511075712733
20,50937187,0,ENSG00000000419,0.0,0.0402317712767306,0.0419519725253428,1.0428443923653858,0.0385788824979694,0.689302369514899,0.03857888249796949
20,50937188,0,ENSG00000000419,0.0,0.0402317712767306,0.2007535700552789,1.2223235175889489,0.0329141759099001,1.79428723596043,0.03291417590990016
20,50937189,0,ENSG00000000419,0.0,0.0402317712767306,0.7368873263414415,2.0894216941860293,0.0192549792072507,1.20333938303104,0.019254979207250736
20,50937190,0,ENSG00000000419,0.0,0.0402317712767306,0.0485539500668413,1.049752004483452,0.0383250244866427,0.474083061509017,0.038325024486642746
20,50937191,0,ENSG00000000419,0.0,0.0402317712767306,0.2073075542652847,1.2303609163446896,0.0326991622882952,0.723496138829231,0.032699162288295204
20,50937192,0,ENSG00000000419,0.773947660874435,0.0402317712767306,-1.0739488184334054,0.3416567098402304,1.7733446679091198,0.174609616477946,1.7733446679091198
20,50937193,0,ENSG00000000419,0.0,0.0402317712767306,0.2115968239931371,1.2356496003652755,0.0325592071286532,0.530477273724152,0.032559207128653234
20,50937194,0,ENSG00000000419,0.0,0.0402317712767306,-1.0696914904996575,0.3431143551301589,0.1172547014579697,0.143224083868955,0.11725470145796973
20,50937195,0,ENSG00000000419,0.0,0.0402317712767306,0.0592371944435295,1.061026880575702,0.0379177681670998,0.777586432584558,0.03791776816709985
20,50937196,0,ENSG00000000419,0.0,0.0402317712767306,0.0613259330084752,1.0632454044912476,0.0378386505192384,0.649242425612195,0.03783865051923842
20,50937197,0,ENSG00000000419,0.0,0.0402317712767306,0.2199837394825092,1.2460564688996416,0.032287277728479,0.914660578907109,0.032287277728479016
20,50937198,0,ENSG00000000419,0.0,0.0402317712767306,0.065455573794093,1.0676453048297352,0.0376827126900039,1.29087792145809,0.03768271269000396
20,50937199,0,ENSG00000000419,0.0,0.0402317712767306,0.7580146253037967,2.13403515244284,0.0188524407532261,1.24205971424425,0.018852440753226164
20,50937200,0,ENSG00000000419,0.0,0.0402317712767306,-1.057302450479,0.3473916537096979,0.1158109898355554,0.302472172456693,0.1158109898355554
20,50937201,0,ENSG00000000419,0.0,0.0402317712767306,-1.0552933030815583,0.3480903163697516,0.1155785420758308,0.319816533107497,0.11557854207583086
20,50937202,0,ENSG00000000419,0.0,0.0402317712767306,-1.0532999883725052,0.3487848619114024,0.1153483871296862,0.342666554998467,0.11534838712968622
20,50937203,0,ENSG00000000419,0.0,0.0402317712767306,0.2320865128466702,1.2612288366056066,0.0318988672864536,0.651754796976023,0.03189886728645367
20,50937204,0,ENSG00000000419,0.0,0.0402317712767306,0.2340482382412093,1.2637054496658242,0.0318363518075905,0.932570055329371,0.031836351807590556
20,50937205,0,ENSG00000000419,0.0,0.0402317712767306,0.2359942308980696,1.2661670054992935,0.0317744587420091,1.31477807932211,0.031774458742009175
20,50937206,0,ENSG00000000419,0.0,0.0402317712767306,0.0813395194255157,1.0847391240572644,0.0370888911301098,1.62770662595997,0.03708889113010985
20,50937207,0,ENSG00000000419,0.0,0.0402317712767306,0.7737722879856044,2.167928900322872,0.0185576986730232,1.25256791963423,0.01855769867302329
20,50937208,0,ENSG00000000419,0.0,0.0402317712767306,0.0851532237281192,1.088883896767061,0.0369477144406123,0.583754308248297,0.03694771444061235
20,50937209,0,ENSG00000000419,0.0,0.0402317712767306,0.0870367198784754,1.0909367380472503,0.0368781890586474,0.867459967971355,0.03687818905864741
20,50937210,0,ENSG00000000419,0.0,0.0402317712767306,0.0889047064368904,1.092976497738723,0.0368093653980362,0.727886391664112,0.03680936539803626
20,50937211,0,ENSG00000000419,0.0,0.0402317712767306,0.2473422589517562,1.280617340528877,0.0314159194971664,1.07129673302772,0.031415919497166454
20,50937212,0,ENSG00000000419,0.0,0.0402317712767306,-1.034229593407821,0.3555001551157116,0.113169490076975,0.390595683169456,0.11316949007697501
20,50937213,0,ENSG00000000419,0.0,0.0402317712767306,0.7849343063748568,2.1922629183042197,0.0183517090677477,2.42317308133055,0.01835170906774771
20,50937214,0,ENSG00000000419,0.0,0.0402317712767306,0.7867408460091818,2.196226907628841,0.0183185859061197,1.51878081853017,0.018318585906119726
20,50937215,0,ENSG00000000419,0.0,0.0402317712767306,0.2545990781852956,1.2899443503574888,0.0311887650545397,0.738234937168435,0.03118876505453973
20,50937216,0,ENSG00000000419,0.0,0.0402317712767306,0.0997902286635979,1.104939109209488,0.0364108491964899,0.856578501371046,0.036410849196489944
20,50937217,0,ENSG00000000419,0.0,0.0402317712767306,0.1015513380513402,1.106886742341714,0.036346782139261,1.54106616938575,0.036346782139261
20,50937218,0,ENSG00000000419,0.0,0.0402317712767306,0.7938155671928302,2.2118196929235228,0.0181894443771559,1.28981017402855,0.018189444377155965
20,50937219,0,ENSG00000000419,0.0,0.0402317712767306,0.1050286363495832,1.1107424175084477,0.0362206130265342,1.01823461087346,0.03622061302653424
20,50937220,0,ENSG00000000419,0.0,0.0402317712767306,0.7972630908829585,2.219458153033738,0.0181268438072321,1.36462959178751,0.018126843807232184
20,50937221,0,ENSG00000000419,0.773947660874435,0.0402317712767306,0.2650315653178239,1.3034721196407368,2.722755526595439,0.31997001113176,2.722755526595439
20,50937222,0,ENSG00000000419,0.0,0.0402317712767306,0.2667184611581379,1.305672796972185,0.0308130577354654,1.17811028505861,0.030813057735465457
20,50937223,0,ENSG00000000419,0.0,0.0402317712767306,0.268390751066682,1.3078580871244834,0.0307615724311389,1.18099853432107,0.03076157243113893
20,50937224,0,ENSG00000000419,0.0,0.0402317712767306,0.2700485266734327,1.3100280204927586,0.0307106188931727,1.1828300417162,0.030710618893172746
20,50937225,0,ENSG00000000419,0.0,0.0402317712767306,0.271691868254466,1.312182613892729,0.030660192301572,1.18464799462277,0.030660192301572096
20,50937226,0,ENSG00000000419,0.0,0.0402317712767306,0.2733209246393411,1.3143219754551954,0.0306102857808467,1.18645247703704,0.03061028578084677
20,50937227,0,ENSG00000000419,0.0,0.0402317712767306,0.2749357307458095,1.31644606514196,0.0305608959926453,1.18916018952556,0.0305608959926453
20,50937228,0,ENSG00000000419,0.773947660874435,0.0402317712767306,0.2765363715080714,1.3185549096761595,2.73130658252025,1.2369848627957,2.73130658252025
20,50937229,0,ENSG00000000419,0.0,0.0402317712767306,0.1215379244784922,1.129232190655027,0.0356275455213454,0.864212540559394,0.035627545521345436
20,50937230,0,ENSG00000000419,0.0,0.0402317712767306,0.1231105241313545,1.1310094178732382,0.0355715616872429,0.807491046548844,0.03557156168724293
20,50937231,0,ENSG00000000419,0.0,0.0402317712767306,0.124669225994866,1.1327736989974633,0.035516159416781,0.478705788659844,0.035516159416781004
20,50937232,0,ENSG00000000419,0.0,0.0402317712767306,0.2827991716488988,1.3268386682364004,0.0303215245680212,0.970086776394727,0.030321524568021247
20,50937233,0,ENSG00000000419,0.0,0.0402317712767306,0.1277454763091071,1.1362637598430594,0.035407070698345,1.36841226055788,0.03540707069834509
20,50937234,0,ENSG00000000419,0.0,0.0402317712767306,0.8197813392207678,2.2700034225439065,0.0177232205366652,1.26151149951122,0.017723220536665266
20,50937235,0,ENSG00000000419,0.0,0.0402317712767306,-0.996056485874082,0.3693330432106408,0.1089308742239597,0.190553064157491,0.10893087422395975
20,50937236,0,ENSG00000000419,0.0,0.0402317712767306,0.8227765083711023,2.276812659083381,0.0176702159118034,1.47480368944603,0.017670215911803414
20,50937237,0,ENSG00000000419,0.0,0.0402317712767306,0.1337360392746389,1.143091048676195,0.0351955964691725,0.269367692154624,0.03519559646917253
20,50937238,0,ENSG00000000419,0.0,0.0402317712767306,0.291785547087572,1.3388158738876272,0.030050264611747,0.999906875880953,0.030050264611747077
20,50937239,0,ENSG00000000419,0.0,0.0402317712767306,0.2932369982894311,1.3407605107281904,0.0300066797573565,1.26062127053772,0.03000667975735654
20,50937240,0,ENSG00000000419,0.0,0.0402317712767306,0.1380904926029021,1.1480794382702677,0.035042672079682,0.786965356812095,0.03504267207968209
20,50937241,0,ENSG00000000419,0.0,0.0402317712767306,0.2961011889929944,1.3446062092967237,0.0299208578679502,2.21333277272831,0.029920857867950228
20,50937242,0,ENSG00000000419,0.0,0.0402317712767306,0.8314474296516137,2.296640561280612,0.0175176612113378,1.9805592372924,0.017517661211337868
20,50937243,0,ENSG00000000419,0.0,0.0402317712767306,0.8328479566986053,2.29985932195847,0.0174931444252298,1.42047470475629,0.0174931444252298
20,50937244,0,ENSG00000000419,0.773947660874435,0.0402317712767306,-0.9831061278762256,0.3741471432183427,1.833426474074952,0.211313395174368,1.833426474074952
20,50937245,0,ENSG00000000419,0.0,0.0402317712767306,-0.9817305009786316,0.3746621842631494,0.1073814571274512,0.493112718423,0.10738145712745122
20,50937246,0,ENSG00000000419,0.0,0.0402317712767306,0.1464568472133367,1.15772497068183,0.034750715666983,1.13867014270668,0.03475071566698309
20,50937247,0,ENSG00000000419,0.0,0.0402317712767306,-0.982250931225263,0.3744672494595736,0.1074373562301979,0.385930341546431,0.10743735623019794
20,50937248,0,ENSG00000000419,0.773947660874435,0.0402317712767306,0.8396654221060915,2.3155921012318244,3.1540012670135718,1.42904526172502,3.1540012670135713
20,50937249,0,ENSG00000000419,0.0,0.0402317712767306,0.1504744598323557,1.1623856172004896,0.0346113808373038,0.425839156508534,0.03461138083730383
20,50937250,0,ENSG00000000419,0.0,0.0402317712767306,0.1517899667027207,1.1639157496951695,0.034565879263398,0.654695043113745,0.034565879263398006
20,50937251,0,ENSG00000000419,0.0,0.0402317712767306,0.3096788194278435,1.362987278789795,0.0295173490631934,1.05087889080789,0.029517349063193497
20,50937252,0,ENSG00000000419,0.0,0.0402317712767306,0.310971099973426,1.3647497793113397,0.0294792290034527,2.62531039683987,0.02947922900345277
20,50937253,0,ENSG00000000419,0.0,0.0402317712767306,0.8461850218198683,2.3307381542850427,0.0172613861418816,1.37386531934994,0.01726138614188163
20,50937254,0,ENSG00000000419,0.0,0.0402317712767306,0.3135214215611132,1.3682347721726655,0.0294041432764095,0.397481872551079,0.029404143276409528
20,50937255,0,ENSG00000000419,0.0,0.0402317712767306,0.1581946682259749,1.171394205745647,0.0343452025623783,0.525568481844795,0.03434520256237839
20,50937256,0,ENSG00000000419,0.0,0.0402317712767306,0.316026914791748,1.3716671732655412,0.0293305636096476,1.01719832660427,0.029330563609647697
20,50937257,0,ENSG00000000419,0.0,0.0402317712767306,0.3172631637693117,1.3733639440054952,0.02929432613426,1.22506759025968,0.029294326134260033
20,50937258,0,ENSG00000000419,0.0,0.0402317712767306,0.3184884338661476,1.3750477171059206,0.0292584546530551,1.24528622613346,0.029258454653055172
20,50937259,0,ENSG00000000419,0.0,0.0402317712767306,0.3197029967707352,1.3767188136756785,0.0292229399911492,1.51552910582128,0.029222939991149294
20,50937260,0,ENSG00000000419,0.0,0.0402317712767306,-0.9625020088567184,0.3819360820483137,0.1053363983339008,0.252193187472201,0.1053363983339008
20,50937261,0,ENSG00000000419,0.0,0.0402317712767306,0.8560336109258493,2.35380604330552,0.0170922202324843,1.49286421117581,0.017092220232484374
20,50937262,0,ENSG00000000419,0.773947660874435,0.0402317712767306,0.1666986819666658,1.1813982350791126,2.6498403103860766,0.53604627784422,2.6498403103860766
20,50937263,0,ENSG00000000419,0.0,0.0402317712767306,0.3244568180130155,1.383279069604274,0.0290843490375662,2.04610845587361,0.02908434903756625
20,50937264,0,ENSG00000000419,0.0,0.0402317712767306,0.8595529217270801,2.3621044120421057,0.0170321731214028,1.40103034754459,0.017032173121402833
20,50937265,0,ENSG00000000419,0.0,0.0402317712767306,0.3267729924730919,1.3864866985365674,0.0290170625648231,0.811389331628959,0.0290170625648231
20,50937266,0,ENSG00000000419,0.0,0.0402317712767306,-0.9554927055888752,0.3846225921592868,0.1046006451437701,0.44853643870828,0.10460064514377021
20,50937267,0,ENSG00000000419,0.0,0.0402317712767306,0.8629828634852987,2.370220202990862,0.0169738538326372,2.60810799700516,0.016973853832637213
20,50937268,0,ENSG00000000419,0.0,0.0402317712767306,0.8641067090269829,2.3728854617878867,0.0169547885579008,1.50151144551102,0.01695478855790088
20,50937269,0,ENSG00000000419,0.0,0.0402317712767306,-0.9521210388384508,0.3859216000449726,0.1042485605160278,0.349965349322082,0.10424856051602781
20,50937270,0,ENSG00000000419,0.0,0.0402317712767306,0.3323929209006806,1.394300590739718,0.0288544461244088,1.00163739519443,0.028854446124408836
20,50937271,0,ENSG00000000419,0.0,0.0402317712767306,-0.9499203898074212,0.3867718132074293,0.1040193982676652,0.316824336433659,0.1040193982676652
20,50937272,0,ENSG00000000419,0.773947660874435,0.0402317712767306,-0.9488338541203156,0.387192282971582,1.856328583442412,0.387728840354098,1.8563285834424121
20,50937273,0,ENSG00000000419,0.0,0.0402317712767306,-0.9477563540142052,0.3876097075446938,0.1037945399550955,0.362799582786729,0.10379453995509548
20,50937274,0,ENSG00000000419,0.0,0.0402317712767306,0.3367212534541893,1.4003486669763383,0.0287298243826659,2.23358358621428,0.028729824382665976
20,50937275,0,ENSG00000000419,0.0,0.0402317712767306,0.8717141736247735,2.391005941997652,0.016826294979057,1.403904477401,0.016826294979057025
20,50937276,0,ENSG00000000419,0.0,0.0402317712767306,0.3388322299856864,1.4033078924771167,0.0286692403658569,1.15977242710035,0.028669240365856954
20,50937277,0,ENSG00000000419,0.0,0.0402317712767306,0.8738080086827948,2.396017558981642,0.016791100351464,1.29834115740325,0.016791100351464017
20,50937278,0,ENSG00000000419,0.0,0.0402317712767306,-0.9424998455619116,0.3896525456426755,0.1032503745365608,0.315479954027023,0.10325037453656084
20,50937279,0,ENSG00000000419,0.0,0.0402317712767306,-0.9414738563723482,0.3900525300969666,0.1031444950933378,0.436644597263213,0.10314449509333788
20,50937280,0,ENSG00000000419,0.0,0.0402317712767306,0.8768860150545568,2.4034038780320177,0.0167394966965242,1.59521371691094,0.01673949669652428
20,50937281,0,ENSG00000000419,0.0,0.0402317712767306,0.1873775720985833,1.2060825822223955,0.0333573934900852,1.34245137649673,0.03335739349008529
20,50937282,0,ENSG00000000419,0.0,0.0402317712767306,0.8788973616409437,2.408242820982164,0.0167058616042391,0.746789366977415,0.01670586160423919
20,50937283,0,ENSG00000000419,0.773947660874435,0.0402317712767306,-0.9374509400731348,0.3916248392914846,1.8639623112280943,0.197440810135446,1.8639623112280943
20,50937284,0,ENSG00000000419,0.0,0.0402317712767306,0.1903590133780468,1.2096838123799916,0.0332580884897324,1.84842339871782,0.0332580884897324
20,50937285,0,ENSG00000000419,0.773947660874435,0.0402317712767306,0.8818554458300396,2.4153771527691728,3.1859363633467024,1.39941770173044,3.1859363633467024
20,50937286,0,ENSG00000000419,0.773947660874435,0.0402317712767306,0.1923080996219198,1.2120438897081158,2.668799619147905,1.17900296320636,2.668799619147905
20,50937287,0,ENSG00000000419,0.0,0.0402317712767306,0.8837896175313786,2.420053427807707,0.0166243318492253,0.750156395025969,0.016624331849225335
20,50937288,0,ENSG00000000419,0.773947660874435,0.0402317712767306,-0.9325963977176188,0.3935306207670158,1.867221972459732,0.23358426468573,1.8672219724597316
20,50937289,0,ENSG00000000419,0.0,0.0402317712767306,0.1951763311524277,1.215525302571282,0.033098258992738,0.985746124245853,0.03309825899273807
20,50937290,0,ENSG00000000419,0.0,0.0402317712767306,0.1961179374349914,1.2166703878579437,0.0330671081323531,0.943441591505051,0.0330671081323531
20,50937291,0,ENSG00000000419,0.0,0.0402317712767306,0.1970525257906,1.2178080053542772,0.033036218434963,0.668604991229964,0.03303621843496309
20,50937292,0,ENSG00000000419,0.0,0.0402317712767306,0.3545652222857184,1.4255607174935745,0.0282217170991259,1.09534161736113,0.028221717099125906
20,50937293,0,ENSG00000000419,0.0,0.0402317712767306,0.3554860989003719,1.4268740876542036,0.0281957403423535,2.74790050936751,0.028195740342353587
20,50937294,0,ENSG00000000419,0.0,0.0402317712767306,0.8903333732838494,2.435941593790773,0.0165159014400351,1.34497727436672,0.01651590144003517
20,50937295,0,ENSG00000000419,0.0,0.0402317712767306,-0.9261011477164852,0.3960950197225345,0.1015710101705218,0.438482961075559,0.10157101017052185
20,50937296,0,ENSG00000000419,0.0,0.0402317712767306,0.8921420011626751,2.440351292218191,0.0164860573168387,3.34997271871037,0.016486057316838748
20,50937297,0,ENSG00000000419,0.0,0.0402317712767306,0.8930366526063793,2.442535532946291,0.0164713146376222,3.39408521213758,0.01647131463762221
20,50937298,0,ENSG00000000419,0.0,0.0402317712767306,0.8939250388865425,2.4447064121494444,0.0164566882455868,5.04350291574751,0.016456688245586867
20,50937299,0,ENSG00000000419,0.0,0.0402317712767306,0.8948072207904605,2.4468640394765964,0.0164421768548024,3.01896946826414,0.016442176854802485
20,50937300,0,ENSG00000000419,0.0,0.0402317712767306,0.89568333264391,2.449008705411803,0.0164277779771981,1.55037169044302,0.016427777977198164
20,50937301,0,ENSG00000000419,0.0,0.0402317712767306,0.2060352937197104,1.2287965720317922,0.0327407906177733,0.413302439304803,0.03274079061777339
20,50937302,0,ENSG00000000419,0.0,0.0402317712767306,0.2068994499570513,1.2298589031978788,0.0327125096806796,0.786073200897295,0.0327125096806796
